[Latency-PROC-7] count=1035594 min=7ms p50=6022ms p95=8383ms p99=8779ms max=9851ms avg=4924.3ms
[Latency-PROC-1] count=1052429 min=4ms p50=5950ms p95=8371ms p99=8799ms max=9831ms avg=4848.0ms
[Latency-PROC-7] count=1052452 min=7ms p50=5974ms p95=8381ms p99=8777ms max=9851ms avg=4847.9ms
[Latency-PROC-1] count=1069395 min=4ms p50=5902ms p95=8368ms p99=8799ms max=9831ms avg=4773.6ms
[Latency-PROC-7] count=1069524 min=7ms p50=5920ms p95=8369ms p99=8764ms max=9851ms avg=4773.0ms
[Latency-PROC-1] count=1086533 min=4ms p50=5858ms p95=8363ms p99=8786ms max=9831ms avg=4700.8ms
[Latency-PROC-7] count=1086527 min=7ms p50=5843ms p95=8360ms p99=8764ms max=9851ms avg=4700.9ms
[Latency-PROC-1] count=1103318 min=4ms p50=5809ms p95=8359ms p99=8784ms max=9831ms avg=4631.6ms
[Latency-PROC-7] count=1103323 min=7ms p50=5790ms p95=8359ms p99=8764ms max=9851ms avg=4631.6ms
[Latency-PROC-1] count=1120380 min=4ms p50=5744ms p95=8353ms p99=8777ms max=9831ms avg=4563.4ms
[Latency-PROC-7] count=1120442 min=7ms p50=5724ms p95=8350ms p99=8749ms max=9851ms avg=4563.2ms
[Latency-PROC-1] count=1137455 min=4ms p50=5679ms p95=8345ms p99=8775ms max=9831ms avg=4497.2ms
[Latency-PROC-7] count=1137517 min=7ms p50=5640ms p95=8347ms p99=8749ms max=9851ms avg=4497.0ms
[Latency-PROC-1] count=1154249 min=4ms p50=5617ms p95=8337ms p99=8775ms max=9831ms avg=4433.9ms
[Latency-PROC-7] count=1154307 min=4ms p50=5578ms p95=8335ms p99=8748ms max=9851ms avg=4433.8ms
[Latency-PROC-1] count=1171385 min=4ms p50=5554ms p95=8336ms p99=8774ms max=9831ms avg=4371.2ms
[Latency-PROC-7] count=1171385 min=4ms p50=5524ms p95=8332ms p99=8744ms max=9851ms avg=4371.2ms
[Latency-PROC-7] FINAL count=1175522 min=4ms p50=5507ms p95=8329ms p99=8744ms max=9851ms avg=4356.4ms
[Latency-PROC-1] FINAL count=1175521 min=4ms p50=5545ms p95=8333ms p99=8774ms max=9831ms avg=4356.3ms
[Latency-PROC-4] count=25195 min=178ms p50=3749ms p95=8381ms p99=9070ms max=9454ms avg=4234.6ms
[Latency-PROC-3] count=25195 min=198ms p50=3761ms p95=8378ms p99=9104ms max=9453ms avg=4234.6ms
[Latency-PROC-4] count=45189 min=32ms p50=2203ms p95=7553ms p99=8902ms max=9454ms avg=2611.1ms
[Latency-PROC-3] count=45189 min=15ms p50=2209ms p95=7611ms p99=8932ms max=9453ms avg=2611.1ms
[Latency-PROC-4] count=62368 min=22ms p50=535ms p95=6938ms p99=8777ms max=9454ms avg=1940.3ms
[Latency-PROC-3] count=62368 min=15ms p50=547ms p95=7148ms p99=8850ms max=9453ms avg=1940.3ms
[Latency-PROC-4] count=79374 min=22ms p50=234ms p95=6475ms p99=8698ms max=9454ms avg=1559.5ms
[Latency-PROC-3] count=79441 min=15ms p50=229ms p95=6595ms p99=8757ms max=9453ms avg=1558.3ms
[Latency-PROC-4] count=96383 min=19ms p50=204ms p95=6164ms p99=8609ms max=9454ms avg=1312.3ms
[Latency-PROC-3] count=96383 min=15ms p50=202ms p95=6209ms p99=8636ms max=9453ms avg=1312.3ms
[Latency-PROC-3] FINAL count=99622 min=15ms p50=200ms p95=6108ms p99=8635ms max=9453ms avg=1274.8ms
[Latency-PROC-4] FINAL count=99622 min=19ms p50=201ms p95=6090ms p99=8593ms max=9454ms avg=1274.8ms
[Latency-PROC-4] count=99622 min=19ms p50=201ms p95=6090ms p99=8593ms max=9454ms avg=1274.8ms
[Latency-PROC-3] count=99622 min=15ms p50=200ms p95=6108ms p99=8635ms max=9453ms avg=1274.8ms
[Latency-PROC-3] count=22064 min=14ms p50=196ms p95=1222ms p99=1423ms max=1851ms avg=415.9ms
[Latency-PROC-4] count=22065 min=8ms p50=195ms p95=1223ms p99=1419ms max=1851ms avg=415.7ms
[Latency-PROC-3] count=39127 min=10ms p50=163ms p95=1121ms p99=1371ms max=1851ms avg=297.5ms
[Latency-PROC-4] count=39128 min=8ms p50=161ms p95=1104ms p99=1351ms max=1851ms avg=297.4ms
[Latency-PROC-3] count=56102 min=10ms p50=156ms p95=1031ms p99=1331ms max=1851ms avg=252.4ms
[Latency-PROC-4] count=56103 min=8ms p50=156ms p95=1023ms p99=1313ms max=1851ms avg=252.4ms
[Latency-PROC-3] count=73076 min=10ms p50=153ms p95=935ms p99=1301ms max=1851ms avg=228.1ms
[Latency-PROC-4] count=73120 min=8ms p50=153ms p95=909ms p99=1271ms max=1851ms avg=228.0ms
[Latency-PROC-3] count=90121 min=10ms p50=153ms p95=864ms p99=1278ms max=1851ms avg=214.1ms
[Latency-PROC-4] count=90121 min=8ms p50=154ms p95=807ms p99=1244ms max=1851ms avg=214.1ms
[Latency-PROC-3] count=107151 min=10ms p50=153ms p95=746ms p99=1241ms max=1851ms avg=204.8ms
[Latency-PROC-4] count=107152 min=8ms p50=154ms p95=681ms p99=1211ms max=1851ms avg=204.8ms
[Latency-PROC-3] count=124166 min=10ms p50=153ms p95=626ms p99=1212ms max=1851ms avg=198.0ms
[Latency-PROC-4] count=124165 min=8ms p50=155ms p95=584ms p99=1196ms max=1851ms avg=198.0ms
[Latency-PROC-3] count=141189 min=10ms p50=153ms p95=513ms p99=1195ms max=1851ms avg=192.8ms
[Latency-PROC-4] count=141190 min=8ms p50=154ms p95=421ms p99=1166ms max=1851ms avg=192.8ms
[Latency-PROC-3] count=158196 min=10ms p50=153ms p95=340ms p99=1168ms max=1851ms avg=188.4ms
[Latency-PROC-4] count=158197 min=8ms p50=154ms p95=295ms p99=1131ms max=1851ms avg=188.4ms
